1,0.000102347887130068,489,429,0.000102347887130068
2,0.000250418150301513,169,23,-0.000250418150301513
3,0.000464567691515599,1156,49,0.000464567691515599
4,0.00676684108059215,1156,151,0.00676684108059215
5,0.000107942067794497,23,186,-0.000107942067794497
6,0.0082736742563373,4,9,0.0082736742563373
7,0.00783377463168011,7,20,0.00783377463168011
8,0.000961288453067682,1249,2,0.000961288453067682
9,0.000396601185069531,1240,3,0.000396601185069531
10,0.000855068301364169,746,4,0.000855068301364169
11,0.000542481059575052,639,4,0.000542481059575052
12,0.000752187556397713,549,5,-0.000752187556397713
13,0.000368671805268794,611,6,0.000368671805268794
14,0.00174756190448191,663,7,0.00174756190448191
15,0.000277625737278856,72,7,0.000277625737278856
16,0.000173249704189515,571,8,0.000173249704189515
17,0.000773590647563105,389,11,-0.000773590647563105
18,0.000697426476409594,1159,12,0.000697426476409594
19,0.000296423092888893,229,13,0.000296423092888893
20,0.000599503636350355,682,14,0.000599503636350355
21,0.000740753839005635,452,15,0.000740753839005635
22,0.000734230277229529,338,16,-0.000734230277229529
23,0.00065623088162537,1159,17,0.00065623088162537
24,0.00074090498715755,90,17,0.00074090498715755
25,0.000397246837620357,769,18,-0.000397246837620357
26,0.00025732116119783,272,18,0.00025732116119783
27,0.00041465284274526,557,19,-0.00041465284274526
28,0.000319282398512801,120,19,-0.000319282398512801
29,0.00136619495314527,706,21,-0.00136619495314527
30,0.0013382860120315,1112,22,0.0013382860120315
31,0.00055479849494959,367,22,0.00055479849494959
32,0.000165526221488336,232,23,-0.000165526221488336
33,0.000242946846038683,769,24,0.000242946846038683
34,0.000459503307931645,306,25,0.000459503307931645
35,0.000187997686155112,257,25,0.000187997686155112
36,0.000572619594496497,1091,26,0.000572619594496497
37,0.000487997745899945,1071,26,0.000487997745899945
38,0.00112807138958463,476,27,0.00112807138958463
39,0.00101706845884968,86,27,0.00101706845884968
40,0.000416727488894626,700,28,-0.000416727488894626
41,0.00032721969684595,243,28,-0.00032721969684595
42,0.00062492541954989,1049,30,-0.00062492541954989
43,0.00055134941733958,1176,31,0.00055134941733958
44,5.31493179625697e-05,357,32,5.31493179625697e-05
45,0.000210501306409287,1133,34,-0.000210501306409287
46,0.000152948520750396,238,35,0.000152948520750396
47,0.000183723977752795,963,36,0.000183723977752795
48,0.000723141403876869,558,36,0.000723141403876869
49,0.000138858921209313,1232,37,0.000138858921209313
50,0.000631406564742146,975,37,0.000631406564742146
51,0.00225089493313129,88,38,0.00225089493313129
52,0.000790223544320898,81,38,0.000790223544320898
53,0.000147144147012404,570,39,0.000147144147012404
54,0.000111113005539192,1166,40,0.000111113005539192
55,0.0154203532102879,30,41,-0.0154203532102879
56,0.000684500182615509,987,42,0.000684500182615509
57,0.000294087691007734,146,42,0.000294087691007734
58,0.000184033937087935,916,43,0.000184033937087935
59,0.000414042509894651,528,43,0.000414042509894651
60,0.000837646685667349,819,44,0.000837646685667349
61,0.00386481648723632,716,45,-0.00386481648723632
62,0.00114268571357193,715,45,0.00114268571357193
63,0.000244098668573883,465,46,0.000244098668573883
64,0.00234999417233531,399,47,0.00234999417233531
65,0.000564995442459376,998,48,0.000564995442459376
66,0.00137362152720882,961,50,0.00137362152720882
67,8.80051134847465e-05,1202,51,8.80051134847465e-05
68,0.000678830715273179,404,52,-0.000678830715273179
69,0.000157833583245504,96,53,-0.000157833583245504
70,0.00185898942439134,1081,54,-0.00185898942439134
71,0.000695965264940745,14,54,0.000695965264940745
72,0.000261814667274315,689,55,0.000261814667274315
73,0.000228600196850115,271,56,0.000228600196850115
74,0.00144995696832769,487,57,0.00144995696832769
75,0.000464100689506364,925,58,0.000464100689506364
76,0.000928119760591842,772,60,-0.000928119760591842
77,0.00124854432440287,713,61,-0.00124854432440287
78,5.40407253840153e-05,811,62,5.40407253840153e-05
79,3.40982404239397e-05,540,63,3.40982404239397e-05
80,0.000391771770294926,1132,65,0.000391771770294926
81,0.00245439704204074,951,66,0.00245439704204074
82,0.000951332591683924,653,66,0.000951332591683924
83,0.00011286283710387,1031,67,-0.00011286283710387
84,0.000567612491054089,353,68,-0.000567612491054089
85,0.000654852326865891,85,68,-0.000654852326865891
86,6.73765537869472e-05,1230,69,6.73765537869472e-05
87,0.00237334415751254,349,69,-0.00237334415751254
88,0.000876988392171463,400,70,0.000876988392171463
89,0.000632316257896301,823,71,-0.000632316257896301
90,9.53679715632739e-05,53,71,-9.53679715632739e-05
91,0.000503896914061231,902,72,0.000503896914061231
92,0.00136280622613874,613,73,-0.00136280622613874
93,0.000749420589522332,274,75,-0.000749420589522332
94,0.000742172122892301,869,76,0.000742172122892301
95,0.000158426071086527,705,76,0.000158426071086527
96,0.000127438926547501,1196,77,0.000127438926547501
97,0.000408606326428369,956,77,0.000408606326428369
98,0.000906517214398009,1023,78,-0.000906517214398009
99,0.000429249624346367,217,78,-0.000429249624346367
100,0.00106524208046774,477,79,0.00106524208046774
101,6.89489666350709e-05,1241,80,6.89489666350709e-05
